"","id_user","sec_difference"
"515",154095,738
"516",192964,739
"517",55214,740
"518",87123,740
"519",149172,740
"520",175370,740
"521",157717,741
"522",177780,741
"523",55243,742
"524",51099,743
"525",55911,743
"526",60584,743
"527",95258,743
"528",147687,743
"529",64485,744
"530",62231,745
"531",93436,745
"532",193854,745
"533",72317,746
"534",136831,746
"535",137927,746
"536",77725,747
"537",166734,747
"538",50630,748
"539",141544,748
"540",169971,748
"541",67806,749
"542",141350,749
"543",63819,750
"544",91442,750
"545",125678,750
"546",161074,750
"547",148713,751
"548",150938,751
"549",57371,752
"550",95970,752
"551",158835,752
"552",200740,752
"553",52255,753
"554",97293,753
"555",162595,754
"556",57776,755
"557",89125,755
"558",98693,755
"559",101929,755
"560",206947,755
"561",71171,756
"562",96582,756
"563",124954,756
"564",154102,757
"565",177912,757
"566",188874,757
"567",79111,758
"568",103868,758
"569",126182,758
"570",133588,758
"571",137080,758
"572",197038,758
"573",55404,759
"574",129127,759
"575",208173,760
"576",66156,761
"577",180426,761
"578",52401,762
"579",88179,762
"580",94000,762
"581",105720,762
"582",169567,762
"583",58955,763
"584",86639,763
"585",101885,763
"586",120079,763
"587",139144,763
"588",46557,764
"589",63766,764
"590",198450,764
"591",137801,765
"592",129073,766
"593",142515,766
"594",155113,766
"595",48296,767
"596",154081,767
"597",43671,768
"598",181776,768
"599",61850,769
"600",92083,769
"601",120717,769
"602",124117,769
"603",168638,769
"604",192167,769
"605",59402,770
"606",120624,770
"607",64127,771
"608",78032,771
"609",96160,771
"610",124658,771
"611",135782,771
"612",136065,771
"613",87573,772
"614",97579,772
"615",98443,773
"616",49541,774
"617",97557,774
"618",131104,774
"619",131393,774
"620",133324,774
"621",193256,774
"622",62689,775
"623",122174,775
"624",205961,775
"625",71161,776
"626",78899,776
"627",149464,776
"628",60991,777
"629",84243,777
"630",42525,778
"631",107909,778
"632",109721,778
"633",74579,779
"634",84382,779
"635",134084,779
"636",189349,779
"637",46013,780
"638",78878,780
"639",122078,780
"640",159901,780
"641",205033,780
"642",93338,782
"643",98468,782
"644",120557,782
"645",125037,782
"646",69389,783
"647",106226,783
"648",141130,783
"649",106584,784
"650",109229,785
"651",176674,785
"652",100790,786
"653",209736,786
"654",49854,787
"655",68294,787
"656",72975,787
"657",77409,787
"658",84006,787
"659",99563,787
"660",108105,787
"661",121046,787
"662",134426,787
"663",45947,789
"664",104160,789
"665",107785,789
"666",105318,791
"667",108715,791
"668",84773,792
"669",140366,792
"670",146782,792
"671",52585,793
"672",54791,793
"673",95874,794
"674",139956,794
"675",194378,794
"676",87878,795
"677",97153,795
"678",115759,795
"679",150659,795
"680",159849,795
"681",164094,795
"682",72954,796
"683",93896,796
"684",193300,796
"685",195010,796
"686",47359,797
"687",126315,797
"688",132901,797
"689",151965,797
"690",125412,798
"691",59288,799
"692",67287,799
"693",67933,799
"694",132503,800
"695",146397,800
"696",187123,800
"697",76494,801
"698",180701,801
"699",58718,802
"700",80335,802
"701",207090,802
"702",76921,803
"703",92418,803
"704",96715,803
"705",135083,804
"706",173080,804
"707",103290,806
"708",84250,807
"709",108862,807
"710",108988,807
"711",140543,807
"712",151058,807
"713",207335,807
"714",55468,808
"715",93229,808
"716",133021,808
"717",130278,809
"718",103956,810
"719",144613,810
"720",54148,811
"721",74448,811
"722",139756,811
"723",100648,812
"724",123365,812
"725",52557,813
"726",83447,813
"727",144280,813
"728",105142,814
"729",175926,814
"730",59067,815
"731",64117,815
"732",105949,815
"733",107606,815
"734",165027,815
"735",168809,815
"736",204857,815
"737",166702,817
"738",65267,818
"739",68162,818
"740",70111,818
"741",106021,818
"742",126419,818
"743",127010,818
"744",108833,819
"745",66407,820
"746",89814,820
"747",61741,821
"748",84912,821
"749",194758,821
"750",111736,822
"751",131743,822
"752",51841,824
"753",71385,824
"754",74191,824
"755",79044,824
"756",49358,825
"757",70808,825
"758",55026,826
"759",103415,826
"760",162766,826
"761",197256,826
"762",70118,827
"763",122694,827
"764",170124,827
"765",177011,827
"766",52564,828
"767",86212,828
"768",92017,828
"769",45803,829
"770",126382,829
"771",166811,829
"772",61975,830
"773",78331,830
"774",119245,830
"775",147765,830
"776",110209,831
"777",141061,831
"778",169124,832
"779",43422,833
"780",69641,834
"781",155323,834
"782",162437,834
"783",172361,834
"784",70844,835
"785",152310,835
"786",209025,835
"787",67499,836
"788",191981,836
"789",61013,837
"790",90635,837
"791",100247,837
"792",156752,837
"793",186939,837
"794",70104,838
"795",152522,838
"796",186458,838
"797",152500,839
"798",181424,840
"799",158332,841
"800",169415,841
"801",50166,842
"802",122837,842
"803",125213,842
"804",131718,842
"805",133964,842
"806",177701,843
"807",60606,844
"808",63025,844
"809",79118,844
"810",144735,844
"811",56207,845
"812",151773,845
"813",163648,845
"814",120534,846
"815",127430,846
"816",127470,846
"817",209774,846
"818",196929,847
"819",60029,848
"820",78506,848
"821",151367,848
"822",165094,848
"823",71872,849
"824",151001,849
"825",155075,849
"826",157178,849
"827",118913,850
"828",133532,850
"829",140453,850
"830",141485,850
"831",160134,850
"832",189313,850
"833",84419,851
"834",140700,851
"835",42732,852
"836",72289,852
"837",159622,852
"838",82864,853
"839",54826,854
"840",107105,854
"841",110296,854
"842",110814,854
"843",205205,854
"844",66775,855
"845",88706,855
"846",184406,855
"847",103999,856
"848",125133,856
"849",170474,856
"850",183251,856
"851",196790,856
"852",131946,857
"853",141240,857
"854",145664,857
"855",147217,857
"856",176685,857
"857",108855,858
"858",147787,858
"859",202403,858
"860",117724,859
"861",66163,860
"862",129273,860
"863",178573,860
"864",199212,860
"865",60292,861
"866",177857,861
"867",96204,862
"868",204185,862
"869",65823,863
"870",58108,864
"871",87812,864
"872",106160,864
"873",135922,864
"874",208612,864
"875",93316,865
"876",124213,865
"877",121374,866
"878",50967,868
"879",61252,868
"880",127106,868
"881",68353,869
"882",133495,869
"883",48289,870
"884",183305,870
"885",209803,870
"886",149805,871
"887",196060,871
"888",55772,872
"889",77130,872
"890",140489,872
"891",183382,872
"892",43583,873
"893",52350,873
"894",130927,873
"895",124433,874
"896",82842,875
"897",58626,876
"898",92046,876
"899",48473,877
"900",49752,877
"901",151902,877
"902",158192,877
"903",159351,878
"904",174197,878
"905",90723,879
"906",95715,879
"907",151273,879
"908",46957,880
"909",59295,880
"910",93008,880
"911",145736,880
"912",169783,880
"913",193416,880
"914",140777,881
"915",143265,881
"916",102775,882
"917",195589,882
"918",60889,883
"919",66149,884
"920",75601,884
"921",99283,884
"922",57474,885
"923",106269,885
"924",106723,885
"925",146289,885
"926",194517,885
"927",61645,886
"928",102106,886
"929",111094,886
"930",128578,886
"931",148738,886
"932",161461,886
"933",151702,887
"934",104526,888
"935",164353,888
"936",174050,888
"937",58612,889
"938",124894,889
"939",168942,889
"940",195391,889
"941",198525,889
"942",203446,889
"943",161294,890
"944",201585,890
"945",53078,891
"946",73250,891
"947",119292,891
"948",151872,891
"949",151888,891
"950",194313,891
"951",142904,892
"952",47496,893
"953",87381,893
"954",100282,893
"955",121899,893
"956",206672,893
"957",52809,894
"958",64557,894
"959",65881,894
"960",66122,894
"961",100218,894
"962",110639,894
"963",139428,894
"964",152275,894
"965",152704,894
"966",87625,895
"967",108751,895
"968",153265,895
"969",177734,895
"970",178335,895
"971",98598,896
"972",174652,896
"973",63915,897
"974",116356,897
"975",131549,897
"976",48671,898
"977",167606,898
"978",52578,899
"979",98281,899
"980",103078,899
"981",168190,899
"982",181440,899
"983",47742,900
"984",100910,900
"985",105391,900
"986",57834,901
"987",107174,901
"988",148798,902
"989",50542,903
"990",51640,903
"991",55005,903
"992",55616,903
"993",57915,903
"994",168667,903
"995",169589,903
"996",157538,904
"997",193511,904
"998",46600,905
"999",56163,905
"1000",76465,905
"1001",134077,905
"1002",162044,905
"1003",207048,905
"1004",106028,906
"1005",181912,906
"1006",55652,907
"1007",77806,907
"1008",96568,908
"1009",110479,908
"1010",156362,909
"1011",55447,910
"1012",196272,910
"1013",123157,911
"1014",164963,911
"1015",103085,912
"1016",197806,912
"1017",124360,913
"1018",97375,914
"1019",42547,915
"1020",56352,915
"1021",90340,916
"1022",96831,916
"1023",105149,916
"1024",58299,917
"1025",170452,917
"1026",50348,918
"1027",141181,918
"1028",56641,919
"1029",60882,919
"1030",193992,919
"1031",47366,920
"1032",72997,920
"1033",168714,920
"1034",200886,920
"1035",93345,921
"1036",200925,921
"1037",73801,922
"1038",63591,923
"1039",109714,923
"1040",121381,923
"1041",123208,923
"1042",155733,924
"1043",156369,924
"1044",50652,925
"1045",74830,925
"1046",92273,925
"1047",98979,925
"1048",122656,925
"1049",140828,925
"1050",162304,925
"1051",207545,925
"1052",62734,926
"1053",167643,926
"1054",194291,927
"1055",207903,927
"1056",139166,928
"1057",199600,928
"1058",79976,929
"1059",127248,929
"1060",52744,930
"1061",67576,930
"1062",76743,931
"1063",80035,931
"1064",93250,931
"1065",105039,931
"1066",107902,931
"1067",172803,931
"1068",77871,932
"1069",107701,932
"1070",179153,932
"1071",102039,933
"1072",59700,936
"1073",87241,936
"1074",89239,936
"1075",181214,936
"1076",182345,936
"1077",125382,937
"1078",101012,939
"1079",134448,939
"1080",121715,940
"1081",181717,941
"1082",185924,941
"1083",58746,942
"1084",90303,942
"1085",127819,942
"1086",133436,942
"1087",154067,942
"1088",48787,943
"1089",80255,943
"1090",71980,944
"1091",87167,944
"1092",103985,944
"1093",121367,944
"1094",59045,945
"1095",123018,945
"1096",74506,946
"1097",97645,946
"1098",176899,946
"1099",63151,947
"1100",67081,947
"1101",136654,947
"1102",87694,948
"1103",89536,949
"1104",123408,949
"1105",82126,950
"1106",119688,950
"1107",152697,950
"1108",81502,951
"1109",110588,951
"1110",132601,951
"1111",160388,951
"1112",179744,951
"1113",65066,952
"1114",98737,952
"1115",208437,952
"1116",52223,953
"1117",59333,953
"1118",169479,953
"1119",198127,953
"1120",54890,954
"1121",50022,955
"1122",61557,955
"1123",150649,955
"1124",154760,955
"1125",54505,956
"1126",179444,956
"1127",201360,956
"1128",67162,957
"1129",116245,957
"1130",88286,958
"1131",142383,958
"1132",152030,958
"1133",208096,958
"1134",164503,959
"1135",181869,960
"1136",65369,961
"1137",92579,961
"1138",118086,961
"1139",92918,963
"1140",95477,963
"1141",102743,963
"1142",155360,963
"1143",63173,964
"1144",96853,964
"1145",180824,964
"1146",61296,965
"1147",139495,965
"1148",137053,966
"1149",144369,966
"1150",54593,967
"1151",141507,967
"1152",71850,968
"1153",169222,968
"1154",89821,969
"1155",90451,969
"1156",47203,970
"1157",93178,970
"1158",43605,971
"1159",174328,971
"1160",100197,972
"1161",75504,973
"1162",163479,973
"1163",187086,973
"1164",123729,975
"1165",60189,976
"1166",74895,976
"1167",47167,977
"1168",48960,977
"1169",49950,977
"1170",55411,977
"1171",134885,977
"1172",145210,977
"1173",147406,978
"1174",48378,979
"1175",54491,979
"1176",85989,979
"1177",96084,979
"1178",164214,979
"1179",63403,980
"1180",141022,980
"1181",163117,980
"1182",178957,980
"1183",197927,980
"1184",150700,981
"1185",46543,982
"1186",99637,982
"1187",120427,982
"1188",201035,982
"1189",74784,983
"1190",87050,983
"1191",170052,983
"1192",64528,984
"1193",196111,985
"1194",67926,988
"1195",115672,988
"1196",181686,988
"1197",124280,989
"1198",132461,989
"1199",52474,991
"1200",78857,991
"1201",100005,991
"1202",122478,991
"1203",129737,991
"1204",107628,992
"1205",71037,993
"1206",107829,993
"1207",146694,993
"1208",150872,993
"1209",196353,993
"1210",207205,993
"1211",89785,994
"1212",148208,995
"1213",157081,995
"1214",209047,995
"1215",52999,996
"1216",87669,996
"1217",124826,996
"1218",158568,996
"1219",165472,996
"1220",141699,998
"1221",194967,998
"1222",206829,998
"1223",50093,999
"1224",90227,999
"1225",170077,999
"1226",206365,999
"1227",58732,1000
"1228",186392,1000
"1229",75319,1001
"1230",136503,1001
"1231",56847,1002
"1232",59324,1002
"1233",160621,1002
"1234",174707,1002
"1235",61756,1004
"1236",162866,1004
"1237",54854,1005
"1238",74455,1005
"1239",88249,1005
"1240",103736,1005
"1241",207494,1008
"1242",100559,1010
"1243",81186,1012
"1244",91618,1012
"1245",113703,1012
"1246",198857,1012
"1247",41064,1013
"1248",57364,1015
"1249",62297,1015
"1250",160774,1015
"1251",176308,1015
"1252",83750,1016
"1253",133758,1016
"1254",154825,1016
"1255",135022,1017
"1256",158008,1017
"1257",169640,1017
"1258",107401,1018
"1259",108083,1019
"1260",133737,1019
"1261",61223,1020
"1262",121173,1021
"1263",124029,1021
"1264",129934,1021
"1265",81900,1022
"1266",91134,1022
"1267",112341,1022
"1268",55382,1023
"1269",195964,1023
"1270",53188,1024
"1271",78921,1024
"1272",132939,1024
"1273",140271,1024
"1274",194677,1024
"1275",207753,1024
"1276",164677,1026
"1277",195890,1026
"1278",130285,1028
"1279",134123,1030
"1280",134318,1030
"1281",44010,1031
"1282",46130,1031
"1283",191841,1031
"1284",60525,1032
"1285",92507,1032
"1286",158597,1032
"1287",74095,1033
"1288",75594,1033
"1289",91845,1033
"1290",138263,1033
"1291",179235,1033
"1292",186223,1033
"1293",76209,1034
"1294",104342,1034
"1295",144672,1034
"1296",58321,1035
"1297",170239,1035
"1298",61456,1037
"1299",77313,1037
"1300",188984,1037
"1301",133793,1039
"1302",62064,1040
"1303",106467,1040
"1304",127595,1040
"1305",61130,1041
"1306",49657,1042
"1307",50458,1042
"1308",150611,1042
"1309",122906,1043
"1310",162841,1043
"1311",42320,1044
"1312",48816,1044
"1313",58948,1044
"1314",63078,1044
"1315",145881,1044
"1316",96131,1045
"1317",182194,1045
"1318",47521,1046
"1319",52284,1046
"1320",107253,1047
"1321",116054,1048
"1322",135848,1049
"1323",137604,1049
"1324",157322,1049
"1325",174608,1049
"1326",81215,1050
"1327",48028,1051
"1328",89902,1051
"1329",65397,1052
"1330",161688,1052
"1331",53319,1053
"1332",97389,1053
"1333",184463,1053
"1334",186429,1053
"1335",62627,1054
"1336",141692,1054
"1337",179160,1054
"1338",113819,1055
"1339",155243,1055
"1340",159373,1055
"1341",174219,1055
"1342",79924,1056
"1343",63180,1057
"1344",134368,1057
"1345",53166,1058
"1346",68740,1058
"1347",135275,1058
"1348",152045,1058
"1349",158604,1058
"1350",166082,1060
"1351",191865,1060
"1352",202561,1060
"1353",72705,1062
"1354",83454,1062
"1355",125316,1062
"1356",125479,1062
"1357",67235,1063
"1358",167690,1063
"1359",182102,1063
"1360",80883,1064
"1361",188218,1064
"1362",59266,1065
"1363",99342,1065
"1364",77834,1067
"1365",118816,1067
"1366",44633,1068
"1367",68999,1068
"1368",111924,1069
"1369",161949,1069
"1370",100225,1070
"1371",189982,1070
"1372",198641,1070
"1373",210004,1070
"1374",176757,1071
"1375",119433,1072
"1376",186121,1072
"1377",118809,1073
"1378",209182,1073
"1379",46341,1075
"1380",90950,1076
"1381",113901,1076
"1382",179571,1076
"1383",93712,1077
"1384",125937,1077
"1385",123306,1078
"1386",106701,1079
"1387",185225,1079
"1388",48881,1080
"1389",83336,1080
"1390",123077,1080
"1391",103605,1082
"1392",128293,1082
"1393",140216,1082
"1394",169776,1082
"1395",112764,1083
"1396",98230,1084
"1397",65333,1085
"1398",97513,1086
"1399",147131,1087
"1400",53723,1088
"1401",112803,1088
"1402",118419,1088
"1403",127323,1088
"1404",161439,1088
"1405",63532,1091
"1406",66555,1091
"1407",89470,1091
"1408",148938,1091
"1409",77225,1092
"1410",44688,1093
"1411",51166,1093
"1412",68835,1093
"1413",72339,1094
"1414",81820,1094
"1415",199239,1094
"1416",58101,1095
"1417",91214,1095
"1418",154494,1095
"1419",99001,1096
"1420",60145,1097
"1421",153992,1098
"1422",74557,1099
"1423",91801,1099
"1424",123284,1099
"1425",207133,1099
"1426",192042,1100
"1427",73787,1103
"1428",105552,1103
"1429",95918,1104
"1430",173028,1104
"1431",75020,1106
"1432",108289,1106
"1433",109728,1106
"1434",74805,1107
"1435",79191,1107
"1436",54370,1108
"1437",130851,1108
"1438",55150,1109
"1439",163169,1110
"1440",89499,1111
"1441",91867,1111
"1442",102142,1111
"1443",49745,1112
"1444",75431,1112
"1445",47044,1113
"1446",99132,1113
"1447",166125,1113
"1448",49442,1114
"1449",43785,1116
"1450",134296,1116
"1451",93830,1117
"1452",128530,1117
"1453",150372,1117
"1454",159681,1117
"1455",140799,1118
"1456",80817,1119
"1457",103253,1119
"1458",109641,1119
"1459",193955,1119
"1460",199353,1119
"1461",53906,1120
"1462",54621,1120
"1463",115882,1120
"1464",58962,1121
"1465",110749,1121
"1466",141656,1121
"1467",158957,1121
"1468",51350,1122
"1469",77813,1123
"1470",203669,1123
"1471",46006,1124
"1472",91478,1124
"1473",121404,1124
"1474",158521,1124
"1475",57533,1125
"1476",68948,1125
"1477",75013,1125
"1478",165252,1125
"1479",84876,1126
"1480",71280,1128
"1481",79850,1128
"1482",72296,1129
"1483",87856,1129
"1484",87701,1130
"1485",118232,1130
"1486",129011,1131
"1487",99703,1132
"1488",189342,1132
"1489",78433,1134
"1490",145715,1135
"1491",68280,1136
"1492",196710,1136
"1493",113950,1138
"1494",91435,1140
"1495",97999,1140
"1496",48794,1141
"1497",53978,1142
"1498",78239,1142
"1499",108722,1142
"1500",92360,1143
"1501",147293,1143
"1502",159316,1143
"1503",188344,1143
"1504",176262,1144
"1505",190711,1147
"1506",137489,1148
"1507",182053,1149
"1508",142592,1151
"1509",152317,1151
"1510",125707,1152
"1511",203765,1152
"1512",107083,1153
"1513",80897,1154
"1514",106065,1154
"1515",123164,1155
"1516",71392,1157
"1517",48230,1159
"1518",128941,1159
"1519",47128,1160
"1520",113311,1160
"1521",160127,1160
"1522",64819,1161
"1523",128826,1161
"1524",62554,1163
"1525",63107,1163
"1526",64346,1163
"1527",80619,1163
"1528",205932,1163
"1529",44003,1164
"1530",168515,1164
"1531",54840,1165
"1532",193103,1165
"1533",67000,1166
"1534",162162,1167
"1535",92842,1168
"1536",93141,1168
"1537",92732,1169
"1538",102266,1169
"1539",48000,1170
"1540",134160,1171
"1541",141670,1171
"1542",107851,1172
"1543",198245,1172
"1544",74147,1173
"1545",107482,1174
"1546",74520,1175
"1547",61601,1176
"1548",71333,1177
"1549",76315,1177
"1550",118593,1177
"1551",156275,1177
"1552",95751,1178
"1553",56345,1179
"1554",103107,1179
"1555",209120,1179
"1556",122266,1180
"1557",83940,1181
"1558",46456,1182
"1559",140190,1182
"1560",97330,1183
"1561",152007,1184
"1562",101093,1185
"1563",142405,1186
"1564",173161,1186
"1565",160076,1187
"1566",118426,1189
"1567",180500,1189
"1568",101639,1190
"1569",106874,1190
"1570",79374,1194
"1571",101197,1194
"1572",127039,1194
"1573",71688,1195
"1574",81966,1195
"1575",169516,1195
"1576",63995,1197
"1577",80560,1197
"1578",189619,1197
"1579",185857,1198
"1580",71236,1199
"1581",88626,1199
"1582",54926,1200
"1583",104102,1200
"1584",88106,1201
"1585",104314,1201
"1586",66298,1202
"1587",80321,1202
"1588",104640,1202
"1589",135544,1202
"1590",68512,1203
"1591",73159,1203
"1592",104710,1203
"1593",49336,1205
"1594",87944,1206
"1595",174538,1206
"1596",164846,1208
"1597",173739,1210
"1598",74257,1211
"1599",80539,1211
"1600",47735,1212
"1601",95758,1212
"1602",168660,1214
"1603",141605,1215
"1604",62576,1216
"1605",119203,1216
"1606",91794,1218
"1607",149050,1218
"1608",163410,1218
"1609",49209,1219
"1610",95867,1219
"1611",120902,1221
"1612",157768,1221
"1613",82280,1223
"1614",156549,1223
"1615",166789,1223
"1616",180831,1223
"1617",64743,1224
"1618",206051,1224
"1619",208923,1224
